"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207320","2010-11-18","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  122",",,0","   33",",,0",,,,,,,"   44",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-19","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   72",",,0","  -44",",,0",,,,,,,"  -28",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   83",",,0","  -33",",,0",,,,,,,"   39",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-21","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  100",",,0","    6",",,0",,,,,,,"   44",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-22","41.8069","-83.583","198.7","SAMARIA, MI US","   28",",,0,0800","    0","P,,0","    0","P,,0","  172",",,0","   33",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-23","41.8069","-83.583","198.7","SAMARIA, MI US","  142",",,0,0800","    0","P,,0","    0","P,,0","  183",",,0","   39",",,0",,,,,,,"   50",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   72",",,0","  -67",",,0",,,,,,,"  -50",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-25","41.8069","-83.583","198.7","SAMARIA, MI US","  137",",,0,0800","    0","P,,0","    0","P,,0","   44",",,0","  -50",",,0",,,,,,,"   39",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-26","41.8069","-83.583","198.7","SAMARIA, MI US","  122",",,0,0800","    0","P,,0","    0","P,,0","   83",",,0","  -61",",,0",,,,,,,"  -39",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","    0",",,0","  -44",",,0",,,,,,,"  -11",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-28","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   17",",,0","  -67",",,0",,,,,,,"  -61",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-29","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   56",",,0","  -67",",,0",,,,,,,"  -22",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-11-30","41.8069","-83.583","198.7","SAMARIA, MI US","   51",",,0,0800","    0","P,,0","    0","P,,0","  117",",,0","  -39",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-01","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","T,,0","    0","T,,0","  139",",,0","  -33",",,0",,,,,,,"  -28",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0","    0","T,,0","  -11",",,0","  -50",",,0",,,,,,,"  -44",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-03","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","  -17",",,0","  -56",",,0",,,,,,,"  -33",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","    0",",,0","  -39",",,0",,,,,,,"  -28",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-05","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","    6",",,0","  -67",",,0",,,,,,,"  -33",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","    6",",,0","  -61",",,0",,,,,,,"  -39",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-07","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    5",",,0","    0","T,,0","  -17",",,0","  -83",",,0",,,,,,,"  -56",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0","    0","T,,0","  -22",",,0"," -117",",,0",,,,,,,"  -67",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-09","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0","    0","T,,0","  -11",",,0"," -139",",,0",,,,,,," -139",",I,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-10","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    5",",,0","   25",",,0","   -6",",,0"," -111",",I,0",,,,,,,"  -33",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-13","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2010-12-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","  102",",,0","  -94",",,0"," -150",",,0",,,,,,," -133",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-15","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","  102",",,0","  -56",",,0"," -150",",,0",,,,,,," -144",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-16","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","  102",",,0","  -39",",,0"," -156",",,0",,,,,,," -150",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","   76",",,0","  -33",",,0"," -150",",,0",,,,,,,"  -61",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","   51",",,0","  -11",",,0"," -128",",,0",,,,,,," -100",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-19","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","   51",",,0","  -50",",,0"," -133",",,0",,,,,,,"  -89",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","   51",",,0","  -39",",,0"," -100",",,0",,,,,,,"  -61",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-21","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","   25",",,0","  -11",",,0","  -72",",,0",,,,,,,"  -61",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-22","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,0,0800","    5",",,0","    0","T,,0","   -6",",,0","  -67",",,0",,,,,,,"  -39",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0","    0","T,,0","   11",",,0","  -56",",,0",,,,,,,"  -22",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","   11",",,0","  -39",",,0",,,,,,,"  -39",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","    0",",,0","  -56",",,0",,,,,,,"  -44",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0","    0","T,,0","    0",",,0","  -56",",,0",,,,,,,"  -39",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","  -11",",,0","  -83",",,0",,,,,,,"  -72",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-28","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","  -33",",,0"," -100",",,0",,,,,,,"  -94",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-29","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","  -22",",,0"," -100",",,0",,,,,,,"  -83",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","   28",",,0","  -94",",,0",,,,,,,"   17",",,0,0800",,,,,,,,,,,,
"USC00207320","2010-12-31","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0",",,0","    0",",,0","   83",",,0","   11",",,0",,,,,,,"   67",",,0,0800",,,,,,,,,,,,
"USC00207320","2011-01-01","41.8069","-83.583","198.7","SAMARIA, MI US","  193",",,K,0800",,,,,"  128",",,K","   61",",,K",,,,,,,"  111",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-02","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,K,0800",,,,,"  117",",,K","  -94",",,K",,,,,,,"  -94",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-03","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,,,"  -33",",,K","  -94",",,K",,,,,,,"  -67",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-04","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,,,"   28",",,K","  -78",",,K",,,,,,,"  -22",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-05","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,,,"   33",",,K"," -100",",,K",,,,,,,"  -94",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-06","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,K,0800","    5",",,K","    0","T,,K","  -17",",,K"," -106",",,K",,,,,,,"  -44",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-07","41.8069","-83.583","198.7","SAMARIA, MI US","    8",",,K,0800","    8",",,K","   25",",,K","    6",",,K","  -89",",,K",,,,,,,"  -83",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-08","41.8069","-83.583","198.7","SAMARIA, MI US",,,"   13",",,K","   25",",,K","  -44",",,K"," -133",",,K",,,,,,," -122",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-09","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,K,0800",,,"   25",",,K","  -44",",,K"," -150",",,K",,,,,,," -133",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-10","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,K,0800","    0",",,K","   25",",,K","  -17",",,K"," -144",",,K",,,,,,," -100",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-11","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   25",",,K","  -11",",,K"," -111",",,K",,,,,,,"  -67",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-12","41.8069","-83.583","198.7","SAMARIA, MI US","  127",",,K,0800","   13",",,K","  152",",,K","  -28",",,K","  -72",",,K",,,,,,,"  -56",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-13","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  152",",,K","  -33",",,K"," -150",",,K",,,,,,," -133",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800","    0","T,,K","  152",",,K","  -22",",,K"," -139",",,K",,,,,,,"  -89",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-15","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800","    0","T,,K","  152",",,K","   -6",",,K","  -94",",,K",,,,,,,"  -17",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-16","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  152",",,K","   -6",",,K"," -156",",,K",,,,,,," -133",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-17","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  127",",,K","  -56",",,K"," -139",",,K",,,,,,," -106",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-18","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,K,0800",,,"  102",",,K","   22",",,K"," -111",",,K",,,,,,,"   17",",,K,0800",,,"    1",",,K",,,,,,,,
"USC00207320","2011-01-19","41.8069","-83.583","198.7","SAMARIA, MI US","   23",",,K,0800",,,"   51",",,K","   33",",,K","  -61",",,K",,,,,,,"  -56",",,K,0800",,,"    1",",,K",,,,,,,,
"USC00207320","2011-01-20","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,K,0800",,,"   51",",,K","  -50",",,K"," -111",",,K",,,,,,,"  -89",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-21","41.8069","-83.583","198.7","SAMARIA, MI US","   23",",,K,0800","   23",",,K","   76",",,K","  -33",",,K"," -133",",,K",,,,,,," -128",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-22","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   76",",,K",,," -178",",,K",,,,,,," -156",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-23","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   76",",,K",,," -178",",,K",,,,,,," -178",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800","    0","T,,K","   76",",,K","  -72",",,K"," -222",",,K",,,,,,," -122",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-25","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,K,0800","    3",",,K","   76",",,K","    0",",,K"," -133",",,K",,,,,,,"  -33",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-26","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   76",",,K","  -11",",,K","  -50",",,K",,,,,,,"  -44",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800","    0","T,,K","   76",",,K","   -6",",,K","  -56",",,K",,,,,,,"  -44",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-28","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,K,0800","   23",",,K","  102",",,K","  -33",",,K","  -61",",,K",,,,,,,"  -50",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-29","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,K,0800","   13",",,K","  127",",,K","    6",",,K","  -67",",,K",,,,,,,"  -33",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800","    0","T,,K","  127",",,K","    0",",,K","  -56",",,K",,,,,,,"  -56",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-01-31","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  127",",,K","    6",",,K"," -161",",,K",,,,,,," -117",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-01","41.8069","-83.583","198.7","SAMARIA, MI US","   53",",,K,0800","   51",",,K","  178",",,K","  -67",",,K"," -122",",,K",,,,,,,"  -94",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-02","41.8069","-83.583","198.7","SAMARIA, MI US","  155",",,K,0800","  152",",,K","  330",",,K","  -50",",,K"," -211",",,K",,,,,,,"  -78",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-03","41.8069","-83.583","198.7","SAMARIA, MI US","   10",",,K,0800","   10",",,K","  330",",,K","  -22",",,K"," -167",",,K",,,,,,," -156",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-04","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  330",",,K","  -39",",,K"," -161",",,K",,,,,,," -122",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-05","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  330",",,K","  -28",",,K"," -133",",,K",,,,,,," -106",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-06","41.8069","-83.583","198.7","SAMARIA, MI US","   64",",,K,0800","  102",",,K","  432",",,K","  -33",",,K"," -111",",,K",,,,,,,"  -39",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-07","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,K,0800","    3",",,K","  432",",,K","    0",",,K","  -44",",,K",,,,,,,"  -11",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-08","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  432",",,K","   17",",,K"," -144",",,K",,,,,,," -139",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-09","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  432",",,K","  -56",",,K"," -172",",,K",,,,,,," -167",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-10","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  432",",,K","  -89",",,K"," -211",",,K",,,,,,," -211",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-11","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  432",",,K","  -83",",,K"," -211",",,K",,,,,,," -117",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-12","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800","    0","T,,K","  330",",,K","   -6",",,K"," -122",",,K",,,,,,,"   -6",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-13","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  305",",,K","   39",",,K","  -17",",,K",,,,,,,"   33",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-14","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  127",",,K","   78",",,K",,,,,,,,,"   33",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-15","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  102",",,K","   67",",,K"," -117",",,K",,,,,,," -111",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-16","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  102",",,K","   17",",,K"," -117",",,K",,,,,,,"    6",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-17","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   51",",,K","  106",",,K","   -6",",,K",,,,,,,"   89",",,K,0800",,,,,,,,,,,"    1",",,K"
"USC00207320","2011-02-18","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","  144",",,K",,,,,,,,,"   78",",,K,0800",,,,,,,,,,,"    1",",,K"
"USC00207320","2011-02-19","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","  122",",,K","  -94",",,K",,,,,,,"  -22",",,K,0800",,,,,,,,,,,"    1",",,K"
"USC00207320","2011-02-20","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   44",",,K","  -67",",,K",,,,,,,"  -33",",,K,0800",,,,,,,"    1",",,K","    1",",,K",,
"USC00207320","2011-02-21","41.8069","-83.583","198.7","SAMARIA, MI US","  381",",,K,0800","   56",",,K","   51",",,K","    0",",,K","  -56",",,K",,,,,,,"  -44",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-22","41.8069","-83.583","198.7","SAMARIA, MI US","   56",",,K,0800","   56",",,K","  102",",,K","  -39",",,K"," -122",",,K",,,,,,," -111",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-23","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"  102",",,K","  -33",",,K"," -156",",,K",,,,,,," -106",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-24","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    3",",,K","  102",",,K","   -6",",,K"," -111",",,K",,,,,,,"  -11",",,K,0800",,,,,,,"    1",",,K",,,,
"USC00207320","2011-02-25","41.8069","-83.583","198.7","SAMARIA, MI US","  109",",,K,0800","  124",",,K","  203",",,K","   44",",,K","  -67",",,K",,,,,,,"  -67",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-26","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,K,0800","    5",",,K","  178",",,K","   11",",,K"," -100",",,K",,,,,,,"  -56",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-27","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,K,0800","    3",",,K","  152",",,K","   17",",,K","  -61",",,K",,,,,,,"    6",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-02-28","41.8069","-83.583","198.7","SAMARIA, MI US","  203",",,K,0800",,,"  102",",,K","   67",",,K","    0",",,K",,,,,,,"   11",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-01","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   76",",,K","   22",",,K","  -94",",,K",,,,,,,"  -72",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-02","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   51",",,K","   44",",,K","  -78",",,K",,,,,,,"  -11",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-03","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"   25",",,K","   33",",,K","  -72",",,K",,,,,,,"  -61",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800",,,"   25",",,K","    0",",,K","  -72",",,K",,,,,,,"   -6",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-05","41.8069","-83.583","198.7","SAMARIA, MI US","  198",",,K,0800",,,"    0",",,K","  111",",,K","  -39",",,K",,,,,,,"   94",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-06","41.8069","-83.583","198.7","SAMARIA, MI US","  142",",,K,0800",,,"   76",",,K","  100",",,K","  -44",",,K",,,,,,,"   11",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-07","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,,,"   17",",,K","  -94",",,K",,,,,,,"  -78",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-08","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,,,"   11",",,K","  -83",",,K",,,,,,,"  -28",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-09","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,K,0800",,,,,"   56",",,K","  -39",",,K",,,,,,,"   28",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-10","41.8069","-83.583","198.7","SAMARIA, MI US","  170",",,K,0800",,,,,"   94",",,K","   17",",,K",,,,,,,"   50",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-11","41.8069","-83.583","198.7","SAMARIA, MI US","   81",",,K,0800","   23",",,K","   76",",,K","   56",",,K","  -22",",,K",,,,,,,"  -11",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-12","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,K,0800","    0","T,,K","    0","T,,K","   72",",,K","  -17",",,K",,,,,,,"   44",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-13","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","  100",",,K","    0",",,K",,,,,,,"    6",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-14","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   56",",,K","  -28",",,K",,,,,,,"  -28",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-15","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   28",",,K","  -33",",,K",,,,,,,"   -6",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-16","41.8069","-83.583","198.7","SAMARIA, MI US","   56",",,K,0800",,,"    0",",,K","   33",",,K","  -11",",,K",,,,,,,"   33",",,K,0800",,,"    1",",,K",,,,,,,,
"USC00207320","2011-03-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,K,0800",,,"    0",",,K","  128",",,K","   28",",,K",,,,,,,"   56",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-18","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","  206",",,K","   22",",,K",,,,,,,"   89",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-19","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","  144",",,K","  -22",",,K",,,,,,,"  -17",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-20","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","  100",",,K","  -22",",,K",,,,,,,"   11",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-21","41.8069","-83.583","198.7","SAMARIA, MI US","  102",",,K,0800",,,"    0",",,K","   72",",,K","    6",",,K",,,,,,,"   67",",,K,0800",,,"    1",",,K",,,,,,,,
"USC00207320","2011-03-22","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","  139",",,K","   33",",,K",,,,,,,"   44",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-23","41.8069","-83.583","198.7","SAMARIA, MI US","   30",",,K,0800",,,"    0",",,K","   56",",,K","  -11",",,K",,,,,,,"   11",",,K,0800",,,,,,,,,,,"    1",",,K"
"USC00207320","2011-03-24","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,K,0800",,,"    0",",,K","   17",",,K","  -33",",,K",,,,,,,"  -28",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-25","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   39",",,K","  -83",",,K",,,,,,,"  -72",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-26","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   17",",,K","  -94",",,K",,,,,,,"  -56",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-27","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   17",",,K"," -100",",,K",,,,,,,"  -61",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-28","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   28",",,K","  -94",",,K",,,,,,,"  -83",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-29","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   44",",,K","  -89",",,K",,,,,,,"  -78",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-30","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   72",",,K","  -78",",,K",,,,,,,"  -50",",,K,0800",,,,,,,,,,,,
"USC00207320","2011-03-31","41.8069","-83.583","198.7","SAMARIA, MI US",,,,,"    0",",,K","   50",",,K","  -67",",,K",,,,,,,"  -67",",,K,0800",,,,,,,,,,,,
